"id","kategori","deger"
"63044","A","185"
"63052","A","21"
"63055","A","253"
"63056","A","139"
"63060","A","107"
"63064","A","141"
"63066","A","72"
"63068","A","169"
"63072","A","362"
"63073","A","229"
"63076","A","421"
"63083","A","492"
"63087","A","16"
"63097","A","446"
"63104","A","26"
"63105","A","339"
"63110","A","48"
"63115","A","103"
"63122","A","247"
"63127","A","231"
"63147","A","456"
"63149","A","217"
"63155","A","159"
"63156","A","336"
"63157","A","320"
"63158","A","177"
"63164","A","330"
"63166","A","139"
"63167","A","475"
"63173","A","248"
"63181","A","393"
"63182","A","262"
"63185","A","459"
"63186","A","231"
"63193","A","34"
"63195","A","100"
"63196","A","327"
"63208","A","206"
"63210","A","232"
"63220","A","75"
"63226","A","404"
"63227","A","378"
"63229","A","167"
"63230","A","478"
"63234","A","310"
"63239","A","430"
"63240","A","207"
"63241","A","48"
"63242","A","401"
"63249","A","253"
"63255","A","362"
"63263","A","397"
"63266","A","204"
"63267","A","175"
"63270","A","358"
"63277","A","387"
"63284","A","202"
"63286","A","284"
"63287","A","48"
"63297","A","143"
"63303","A","186"
"63311","A","159"
"63320","A","26"
"63323","A","327"
"63330","A","423"
"63333","A","128"
"63336","A","367"
"63344","A","306"
"63347","A","256"
"63358","A","150"
"63368","A","410"
"63369","A","150"
"63370","A","150"
"63371","A","152"
"63372","A","245"
"63374","A","266"
"63378","A","389"
"63380","A","67"
"63391","A","131"
"63398","A","481"
"63399","A","368"
"63403","A","108"
"63404","A","300"
"63410","A","91"
"63411","A","108"
"63418","A","358"
"63423","A","77"
"63425","A","180"
"63426","A","374"
"63428","A","94"
"63435","A","493"
"63437","A","380"
"63442","A","174"
"63443","A","35"
"63450","A","391"
"63452","A","392"
"63454","A","143"
"63456","A","398"
"63457","A","206"
"63458","A","452"
"63460","A","14"
"63461","A","442"
"63466","A","470"
"63475","A","487"
"63484","A","356"
"63487","A","208"
"63490","A","274"
"63492","A","377"
"63504","A","225"
"63510","A","326"
"63517","A","446"
"63524","A","198"
"63525","A","366"
"63527","A","36"
"63528","A","250"
"63530","A","271"
"63539","A","160"
"63545","A","282"
"63550","A","108"
"63551","A","335"
"63554","A","55"
"63557","A","465"
"63558","A","484"
"63560","A","139"
"63561","A","196"
"63562","A","63"
"63563","A","75"
"63566","A","144"
"63571","A","155"
"63576","A","299"
"63577","A","463"
"63579","A","280"
"63582","A","130"
"63583","A","250"
"63585","A","142"
"63587","A","214"
"63588","A","326"
"63589","A","259"
"63590","A","118"
"63591","A","292"
"63593","A","451"
"63594","A","104"
"63599","A","456"
"63608","A","202"
"63611","A","95"
"63615","A","462"
"63618","A","192"
"63620","A","498"
"63623","A","146"
"63628","A","486"
"63629","A","491"
"63631","A","120"
"63633","A","342"
"63635","A","177"
"63638","A","473"
"63646","A","162"
"63648","A","231"
"63650","A","266"
"63653","A","302"
"63656","A","97"
"63658","A","48"
"63660","A","102"
"63663","A","357"
"63664","A","280"
"63667","A","479"
"63672","A","318"
"63674","A","438"
"63677","A","316"
"63679","A","47"
"63684","A","478"
"63688","A","473"
"63689","A","124"
"63692","A","402"
"63693","A","335"
"63694","A","88"
"63697","A","434"
"63699","A","116"
"63700","A","473"
"63701","A","246"
"63703","A","378"
"63704","A","177"
"63706","A","32"
"63709","A","264"
"63712","A","89"
"63722","A","243"
"63725","A","198"
"63727","A","226"
"63728","A","320"
"63730","A","307"
"63731","A","148"
"63735","A","431"
"63736","A","41"
"63738","A","162"
"63740","A","377"
"63745","A","324"
"63749","A","306"
"63751","A","144"
"63752","A","492"
"63756","A","158"
"63759","A","149"
"63760","A","363"
"63774","A","365"
"63775","A","266"
"63786","A","113"
"63788","A","23"
"63794","A","374"
"63800","A","328"
"63807","A","207"
"63814","A","252"
"63837","A","309"
"63841","A","173"
"63842","A","329"
"63846","A","77"
"63851","A","12"
"63859","A","114"
"63861","A","250"
"63862","A","291"
"63864","A","151"
"63868","A","149"
"63879","A","338"
"63880","A","98"
"63886","A","251"
"63889","A","448"
"63890","A","342"
"63892","A","145"
"63897","A","413"
"63899","A","418"
"63905","A","82"
"63914","A","226"
"63919","A","436"
"63922","A","275"
"63923","A","169"
"63924","A","387"
"63932","A","24"
"63940","A","111"
"63942","A","437"
"63950","A","102"
"63953","A","126"
"63960","A","165"
"63961","A","431"
"63968","A","329"
"63978","A","481"
"63986","A","408"
"63996","A","497"
"63998","A","343"
"64002","A","243"
"64008","A","109"
"64016","A","346"
"64019","A","123"
"64026","A","50"
"64039","A","40"
"64054","A","28"
"64056","A","280"
"64066","A","129"
"64070","A","83"
"64071","A","165"
"64079","A","295"
"64082","A","366"
"64086","A","124"
"64094","A","68"
"64097","A","91"
"64105","A","283"
"64108","A","90"
"64115","A","267"
"64127","A","260"
"64133","A","476"
"64146","A","263"
"64147","A","152"
"64149","A","434"
"64150","A","193"
"64156","A","166"
"64160","A","41"
"64162","A","270"
"64167","A","347"
"64172","A","454"
"64174","A","385"
"64175","A","94"
"64177","A","270"
"64179","A","208"
"64181","A","289"
"64186","A","280"
"64189","A","224"
"64192","A","285"
"64194","A","499"
"64200","A","459"
"64205","A","27"
"64206","A","453"
"64207","A","283"
"64210","A","43"
"64215","A","383"
"64221","A","230"
"64230","A","199"
"64236","A","276"
"64245","A","243"
"64260","A","423"
"64261","A","20"
"64269","A","277"
"64277","A","71"
"64278","A","213"
"64281","A","305"
"64287","A","106"
"64291","A","156"
"64297","A","172"
"64300","A","119"
"64303","A","54"
"64306","A","271"
"64307","A","40"
"64309","A","84"
"64314","A","452"
"64317","A","296"
"64324","A","424"
"64326","A","489"
"64335","A","117"
"64336","A","450"
"64342","A","148"
"64343","A","329"
"64347","A","62"
"64355","A","485"
"64358","A","492"
"64369","A","230"
"64375","A","398"
"64377","A","206"
"64380","A","82"
"64385","A","467"
"64386","A","287"
"64394","A","474"
"64395","A","141"
"64396","A","122"
"64400","A","365"
"64404","A","343"
"64407","A","298"
"64410","A","123"
"64412","A","461"
"64415","A","11"
"64416","A","356"
"64417","A","385"
"64418","A","499"
"64419","A","232"
"64424","A","421"
"64428","A","171"
"64429","A","394"
"64445","A","124"
"64449","A","433"
"64450","A","124"
"64454","A","375"
"64456","A","126"
"64457","A","347"
"64461","A","456"
"64471","A","249"
"64473","A","486"
"64476","A","31"
"64480","A","385"
"64481","A","10"
"64482","A","406"
"64484","A","240"
"64489","A","209"
"64495","A","230"
"64498","A","416"
"64504","A","384"
"64506","A","418"
"64507","A","334"
"64514","A","299"
"64520","A","130"
"64526","A","94"
"64527","A","192"
"64531","A","311"
"64532","A","90"
"64533","A","280"
"64535","A","58"
"64537","A","124"
"64541","A","303"
"64542","A","362"
"64544","A","369"
"64545","A","326"
"64546","A","106"
"64548","A","16"
"64557","A","441"
"64566","A","87"
"64573","A","63"
"64575","A","220"
"64577","A","288"
"64581","A","243"
"64584","A","479"
"64588","A","258"
"64589","A","108"
"64591","A","53"
"64593","A","398"
"64594","A","357"
"64599","A","401"
"64601","A","122"
"64605","A","143"
"64608","A","388"
"64611","A","219"
"64613","A","186"
"64614","A","109"
"64632","A","414"
"64638","A","201"
"64646","A","324"
"64649","A","489"
"64656","A","339"
"64662","A","328"
"64663","A","494"
"64669","A","20"
"64670","A","256"
"64674","A","104"
"64680","A","96"
"64683","A","474"
"64706","A","386"
"64713","A","404"
"64717","A","91"
"64720","A","88"
"64723","A","53"
"64733","A","180"
"64738","A","379"
"64740","A","45"
"64750","A","71"
"64755","A","372"
"64762","A","137"
"64763","A","64"
"64766","A","309"
"64767","A","30"
"64769","A","318"
"64771","A","133"
"64778","A","178"
"64780","A","22"
"64782","A","266"
"64789","A","486"
"64797","A","48"
"64798","A","330"
"64800","A","481"
"64802","A","153"
"64805","A","169"
"64809","A","382"
"64812","A","33"
"64813","A","53"
"64816","A","135"
"64821","A","320"
"64822","A","335"
"64826","A","249"
"64827","A","246"
"64828","A","73"
"64829","A","151"
"64830","A","39"
"64831","A","141"
"64841","A","196"
"64845","A","47"
"64850","A","46"
"64851","A","154"
"64854","A","279"
"64855","A","190"
"64871","A","442"
"64878","A","259"
"64884","A","399"
"64889","A","39"
"64890","A","93"
"64905","A","326"
"64907","A","277"
"64921","A","78"
"64925","A","402"
"64935","A","342"
"64936","A","487"
"64943","A","18"
"64952","A","372"
"64957","A","226"
"64964","A","269"
"64965","A","370"
"64969","A","454"
"64973","A","30"
"64975","A","85"
"64977","A","396"
"64978","A","196"
"64981","A","19"
"64985","A","196"
"65001","A","94"
"65005","A","85"
"65010","A","151"
"65014","A","51"
"65017","A","384"
"65019","A","318"
"65021","A","197"
"65024","A","50"
"65031","A","228"
"65048","A","78"
"65054","A","189"
"65056","A","472"
"65059","A","217"
"65064","A","263"
"65066","A","478"
"65067","A","199"
"65068","A","89"
"65070","A","393"
"65078","A","476"
"65081","A","163"
"65083","A","385"
"65084","A","107"
"65093","A","63"
"65097","A","433"
"65101","A","35"
"65102","A","384"
"65104","A","480"
"65105","A","106"
"65116","A","25"
"65117","A","267"
"65121","A","155"
"65128","A","123"
"65132","A","142"
"65134","A","14"
"65138","A","290"
"65140","A","137"
"65148","A","316"
"65155","A","489"
"65156","A","300"
"65160","A","301"
"65164","A","142"
"65166","A","81"
"65170","A","48"
"65174","A","216"
"65177","A","346"
"65178","A","31"
"65184","A","219"
"65191","A","21"
"65193","A","383"
"65194","A","327"
"65199","A","449"
"65204","A","339"
"65211","A","33"
"65223","A","34"
"65238","A","405"
"65242","A","244"
"65243","A","134"
"65245","A","339"
"65246","A","373"
"65249","A","322"
"65251","A","214"
"65253","A","338"
"65254","A","234"
"65256","A","449"
"65259","A","195"
"65260","A","160"
"65262","A","486"
"65267","A","137"
"65274","A","278"
"65278","A","110"
"65280","A","432"
"65282","A","295"
"65288","A","355"
"65292","A","102"
"65296","A","48"
"65298","A","317"
"65307","A","192"
"65312","A","142"
"65316","A","90"
"65326","A","208"
"65327","A","46"
"65329","A","125"
"65331","A","391"
"65332","A","422"
"65334","A","256"
"65343","A","157"
"65349","A","226"
"65352","A","195"
"65358","A","491"
"65374","A","182"
"65375","A","478"
"65376","A","239"
"65379","A","267"
"65383","A","285"
"65388","A","36"
"65389","A","10"
"65395","A","195"
"65396","A","227"
"65404","A","173"
"65405","A","413"
"65408","A","168"
"65409","A","93"
"65411","A","438"
"65413","A","248"
"65417","A","370"
"65423","A","471"
"65424","A","465"
"65426","A","356"
"65427","A","390"
"65429","A","190"
"65430","A","487"
"65438","A","166"
"65439","A","293"
"65443","A","251"
"65449","A","264"
"65450","A","66"
"65458","A","479"
"65465","A","474"
"65468","A","172"
"65477","A","340"
"65479","A","484"
"65495","A","282"
"65500","A","71"
"65503","A","383"
"65506","A","71"
"65510","A","478"
"65512","A","321"
"65518","A","430"
"65521","A","87"
"65523","A","394"
"65524","A","309"
"65525","A","203"
"65526","A","307"
"65531","A","109"
"65532","A","64"
"65533","A","286"
"65534","A","398"
"65538","A","351"
"65539","A","177"
"65541","A","458"
"65543","A","97"
"65549","A","250"
"65550","A","269"
"65551","A","177"
"65556","A","26"
"65564","A","196"
"65567","A","329"
"65575","A","207"
"65579","A","362"
"65580","A","454"
"65582","A","10"
"65587","A","148"
"65590","A","91"
"65592","A","473"
"65600","A","447"
"65603","A","402"
"65604","A","366"
"65607","A","387"
"65611","A","67"
"65615","A","52"
"65616","A","204"
"65618","A","215"
"65620","A","27"
"65621","A","421"
"65627","A","155"
"65632","A","209"
"65635","A","328"
"65646","A","277"
"65647","A","181"
"65651","A","95"
"65652","A","116"
"65662","A","33"
"65665","A","127"
"65668","A","377"
"65677","A","263"
"65680","A","183"
"65687","A","339"
"65689","A","70"
"65694","A","213"
"65703","A","332"
"65705","A","26"
"65710","A","334"
"65712","A","391"
"65713","A","103"
"65717","A","181"
"65729","A","151"
"65733","A","332"
"65735","A","455"
"65740","A","395"
"65743","A","410"
"65745","A","348"
"65750","A","321"
"65754","A","177"
"65757","A","189"
"65761","A","360"
"65764","A","282"
"65765","A","325"
"65770","A","448"
"65779","A","73"
"65783","A","340"
"65784","A","37"
"65785","A","212"
"65790","A","37"
"65796","A","404"
"65797","A","256"
"65801","A","340"
"65805","A","307"
"65813","A","55"
"65818","A","261"
"65824","A","291"
"65835","A","358"
"65842","A","142"
"65843","A","91"
"65844","A","391"
"65846","A","12"
"65847","A","399"
"65859","A","142"
"65867","A","452"
"65868","A","488"
"65870","A","163"
"65872","A","50"
"65873","A","498"
"65877","A","445"
"65878","A","51"
"65883","A","354"
"65888","A","374"
"65889","A","170"
"65890","A","232"
"65893","A","173"
"65897","A","61"
"65899","A","337"
"65905","A","267"
"65909","A","386"
"65911","A","222"
"65913","A","426"
"65914","A","169"
"65916","A","177"
"65921","A","164"
"65922","A","19"
"65923","A","366"
"65931","A","409"
"65932","A","33"
"65939","A","265"
"65948","A","437"
"65954","A","466"
"65955","A","150"
"65961","A","289"
"65964","A","55"
"65968","A","115"
"65970","A","83"
"65973","A","380"
"65981","A","99"
"65984","A","86"
"65986","A","217"
"65988","A","415"
"65990","A","337"
"65993","A","426"
"65997","A","374"
"66001","A","382"
"66004","A","214"
"66005","A","205"
"66013","A","489"
"66023","A","382"
"66025","A","111"
"66035","A","54"
"66038","A","278"
"66049","A","222"
"66050","A","298"
"66054","A","207"
"66062","A","67"
"66064","A","20"
"66066","A","157"
"66071","A","241"
"66073","A","336"
"66077","A","24"
"66085","A","463"
"66087","A","181"
"66090","A","178"
"66098","A","295"
"66099","A","21"
"66101","A","232"
"66107","A","274"
"66125","A","437"
"66127","A","28"
"66129","A","81"
"66136","A","75"
"66139","A","195"
"66140","A","345"
"66145","A","378"
"66148","A","320"
"66153","A","473"
"66154","A","129"
"66155","A","18"
"66157","A","249"
"66160","A","321"
"66164","A","104"
"66170","A","460"
"66172","A","361"
"66176","A","24"
"66177","A","486"
"66180","A","358"
"66181","A","493"
"66182","A","265"
"66192","A","27"
"66196","A","462"
"66197","A","328"
"66201","A","309"
"66203","A","463"
"66208","A","13"
"66221","A","67"
"66226","A","204"
"66227","A","231"
"66229","A","330"
"66232","A","163"
"66236","A","287"
"66240","A","249"
"66243","A","385"
"66252","A","254"
"66253","A","258"
"66258","A","79"
"66259","A","359"
"66261","A","248"
"66263","A","481"
"66264","A","466"
"66274","A","315"
"66283","A","460"
"66287","A","167"
"66290","A","349"
"66298","A","398"
"66299","A","469"
"66301","A","391"
"66305","A","356"
"66313","A","359"
"66316","A","314"
"66317","A","355"
"66319","A","78"
"66324","A","241"
"66329","A","291"
"66330","A","331"
"66332","A","157"
"66333","A","355"
"66334","A","279"
"66339","A","452"
"66340","A","28"
"66341","A","439"
"66350","A","488"
"66352","A","434"
"66360","A","203"
"66374","A","436"
"66381","A","324"
"66382","A","447"
"66388","A","415"
"66389","A","187"
"66390","A","424"
"66391","A","131"
"66402","A","340"
"66403","A","248"
"66404","A","126"
"66409","A","44"
"66410","A","242"
"66412","A","465"
"66413","A","436"
"66417","A","428"
"66418","A","43"
"66420","A","473"
"66427","A","456"
"66431","A","451"
"66433","A","171"
"66440","A","261"
"66450","A","40"
"66462","A","224"
"66466","A","140"
"66469","A","253"
"66471","A","478"
"66480","A","83"
"66482","A","293"
"66487","A","267"
"66490","A","490"
"66492","A","104"
"66495","A","421"
"66497","A","471"
"66500","A","454"
"66502","A","444"
"66503","A","255"
"66509","A","20"
"66510","A","125"
"66512","A","431"
"66515","A","371"
"66516","A","474"
"66519","A","270"
"66521","A","351"
"66527","A","419"
"66528","A","351"
"66536","A","122"
"66542","A","210"
"66543","A","349"
"66544","A","347"
"66548","A","162"
"66549","A","271"
"66553","A","405"
"66555","A","75"
"66562","A","39"
"66566","A","274"
"66571","A","79"
"66572","A","492"
"66592","A","71"
"66604","A","400"
"66609","A","14"
"66622","A","373"
"66627","A","344"
"66628","A","270"
"66635","A","54"
"66636","A","393"
"66642","A","256"
"66648","A","48"
"66651","A","336"
"66655","A","259"
"66660","A","70"
"66666","A","31"
"66684","A","238"
"66685","A","419"
"66689","A","162"
"66690","A","451"
"66693","A","396"
"66700","A","154"
"66702","A","15"
"66714","A","310"
"66716","A","369"
"66723","A","323"
"66727","A","248"
"66728","A","159"
"66735","A","477"
"66736","A","42"
"66739","A","179"
"66745","A","78"
"66750","A","311"
"66758","A","210"
"66768","A","448"
"66775","A","338"
"66777","A","451"
"66784","A","165"
"66791","A","135"
"66797","A","379"
"66804","A","414"
"66817","A","467"
"66822","A","338"
"66826","A","311"
"66827","A","118"
"66832","A","66"
"66840","A","350"
"66844","A","69"
"66848","A","32"
"66849","A","169"
"66853","A","172"
"66854","A","395"
"66861","A","243"
"66862","A","483"
"66863","A","53"
"66865","A","415"
"66868","A","137"
"66871","A","295"
"66873","A","46"
"66884","A","479"
"66888","A","288"
"66896","A","34"
"66902","A","239"
"66909","A","32"
"66914","A","379"
"66916","A","10"
"66925","A","264"
"66933","A","20"
"66936","A","81"
"66939","A","437"
"66946","A","446"
"66948","A","400"
"66961","A","170"
"66964","A","395"
"66965","A","268"
"66968","A","44"
"66971","A","208"
"66972","A","302"
"66976","A","66"
"66979","A","390"
"66984","A","492"
"66992","A","119"
"66993","A","254"
"66996","A","245"
"66999","A","24"
"67000","A","479"
"67005","A","324"
"67014","A","58"
"67017","A","121"
"67022","A","67"
"67023","A","371"
"67027","A","142"
"67031","A","467"
"67032","A","125"
"67034","A","464"
"67035","A","219"
"67037","A","395"
"67040","A","353"
"67044","A","73"
"67047","A","94"
"67054","A","66"
"67057","A","203"
"67058","A","60"
"67059","A","182"
"67062","A","396"
"67075","A","276"
"67076","A","176"
"67081","A","72"
"67085","A","236"
"67086","A","411"
"67087","A","146"
"67090","A","204"
"67091","A","32"
"67096","A","69"
"67103","A","264"
"67105","A","101"
"67114","A","218"
"67118","A","210"
"67120","A","332"
"67122","A","221"
"67123","A","183"
"67127","A","390"
"67128","A","358"
"67134","A","226"
"67137","A","389"
"67142","A","291"
"67144","A","254"
"67145","A","345"
"67146","A","276"
"67147","A","356"
"67149","A","241"
"67154","A","10"
"67157","A","474"
"67169","A","99"
"67170","A","84"
"67172","A","207"
"67174","A","98"
"67175","A","19"
"67179","A","226"
"67181","A","151"
"67182","A","148"
"67186","A","333"
"67187","A","215"
"67190","A","324"
"67191","A","452"
"67197","A","283"
"67200","A","144"
"67201","A","25"
"67203","A","368"
"67210","A","252"
"67215","A","344"
"67217","A","271"
"67222","A","154"
"67223","A","375"
"67230","A","485"
"67232","A","292"
"67241","A","254"
"67243","A","264"
"67245","A","199"
"67248","A","74"
"67249","A","31"
"67256","A","473"
"67257","A","152"
"67262","A","380"
"67265","A","433"
"67267","A","491"
"67268","A","178"
"67274","A","356"
"67278","A","195"
"67279","A","485"
"67293","A","481"
"67299","A","107"
"67306","A","360"
"67307","A","291"
"67322","A","260"
"67323","A","459"
"67329","A","94"
"67330","A","370"
"67349","A","297"
"67351","A","165"
"67363","A","450"
"67365","A","337"
"67368","A","414"
"67380","A","78"
"67384","A","202"
"67385","A","300"
"67386","A","474"
"67390","A","310"
"67393","A","474"
"67394","A","233"
"67402","A","252"
"67405","A","446"
"67406","A","65"
"67411","A","456"
"67412","A","326"
"67413","A","373"
"67431","A","235"
"67436","A","94"
"67443","A","45"
"67445","A","374"
"67448","A","74"
"67449","A","94"
"67450","A","181"
"67458","A","211"
"67467","A","411"
"67485","A","240"
"67487","A","389"
"67489","A","278"
"67492","A","405"
"67494","A","399"
"67495","A","465"
"67502","A","368"
"67503","A","410"
"67504","A","208"
"67508","A","280"
"67518","A","62"
"67528","A","369"
"67530","A","417"
"67533","A","465"
"67535","A","371"
"67541","A","432"
"67543","A","144"
"67544","A","127"
"67546","A","31"
"67549","A","409"
"67552","A","415"
"67554","A","279"
"67558","A","214"
"67562","A","164"
"67563","A","488"
"67564","A","259"
"67573","A","81"
"67574","A","157"
"67576","A","253"
"67580","A","476"
"67581","A","362"
"67584","A","127"
"67586","A","367"
"67591","A","20"
"67592","A","451"
"67600","A","91"
"67603","A","244"
"67604","A","335"
"67606","A","209"
"67609","A","17"
"67614","A","66"
"67627","A","216"
"67634","A","230"
"67636","A","228"
"67637","A","143"
"67643","A","355"
"67647","A","134"
"67654","A","18"
"67655","A","379"
"67658","A","362"
"67661","A","52"
"67663","A","77"
"67670","A","436"
"67673","A","348"
"67674","A","387"
"67675","A","223"
"67677","A","415"
"67679","A","447"
"67693","A","282"
"67694","A","130"
"67698","A","232"
"67699","A","123"
"67701","A","399"
"67721","A","216"
"67722","A","11"
"67728","A","347"
"67729","A","421"
"67731","A","324"
"67737","A","270"
"67751","A","68"
"67754","A","77"
"67764","A","262"
"67766","A","47"
"67770","A","150"
"67771","A","85"
"67778","A","94"
"67779","A","471"
"67784","A","65"
"67802","A","191"
"67806","A","84"
"67807","A","463"
"67822","A","404"
"67825","A","237"
"67826","A","299"
"67827","A","404"
"67834","A","360"
"67836","A","348"
"67841","A","113"
"67842","A","280"
"67843","A","347"
"67845","A","91"
"67852","A","166"
"67853","A","303"
"67860","A","409"
"67866","A","319"
"67871","A","301"
"67873","A","471"
"67875","A","148"
"67878","A","281"
"67880","A","64"
"67883","A","73"
"67887","A","75"
"67889","A","317"
"67890","A","269"
"67895","A","476"
"67902","A","390"
"67906","A","398"
"67910","A","152"
"67911","A","226"
"67912","A","327"
"67914","A","49"
"67918","A","471"
"67929","A","343"
"67932","A","327"
"67936","A","284"
"67941","A","122"
"67946","A","74"
"67947","A","412"
"67948","A","353"
"67952","A","80"
"67957","A","399"
"67962","A","138"
"67963","A","325"
"67965","A","150"
"67966","A","116"
"67971","A","408"
"67974","A","48"
"67975","A","468"
"67976","A","186"
"67977","A","95"
"67978","A","284"
"67988","A","389"
"67991","A","382"
"67992","A","267"
"67994","A","212"
"68005","A","70"
"68010","A","349"
"68015","A","351"
"68016","A","167"
"68020","A","132"
"68025","A","414"
"68028","A","340"
"68029","A","246"
"68031","A","427"
"68041","A","21"
"68043","A","257"
"68057","A","326"
"68060","A","23"
"68063","A","287"
"68064","A","159"
"68066","A","252"
"68070","A","204"
"68071","A","383"
"68074","A","133"
"68076","A","242"
"68081","A","424"
"68083","A","368"
"68085","A","218"
"68093","A","253"
"68097","A","17"
"68098","A","45"
"68099","A","167"
"68102","A","215"
"68114","A","445"
"68117","A","136"
"68118","A","142"
"68120","A","178"
"68121","A","211"
"68123","A","452"
"68124","A","492"
"68128","A","379"
"68129","A","363"
"68131","A","475"
"68138","A","50"
"68143","A","341"
"68146","A","144"
"68149","A","198"
"68153","A","156"
"68165","A","333"
"68173","A","248"
"68184","A","167"
"68199","A","62"
"68201","A","180"
"68210","A","325"
"68215","A","344"
"68222","A","272"
"68223","A","241"
"68224","A","82"
"68227","A","151"
"68236","A","107"
"68237","A","211"
"68243","A","279"
"68244","A","25"
"68253","A","446"
"68255","A","234"
"68256","A","428"
"68258","A","171"
"68267","A","256"
"68272","A","107"
"68276","A","55"
"68279","A","359"
"68280","A","499"
"68288","A","214"
"68294","A","204"
"68295","A","426"
"68300","A","413"
"68308","A","411"
"68316","A","282"
"68319","A","343"
"68322","A","126"
"68329","A","308"
"68333","A","443"
"68346","A","254"
"68348","A","432"
"68350","A","26"
"68351","A","55"
"68357","A","175"
"68361","A","330"
"68362","A","41"
"68366","A","287"
"68369","A","463"
"68372","A","304"
"68374","A","30"
"68383","A","342"
"68384","A","446"
"68392","A","257"
"68397","A","87"
"68398","A","433"
"68407","A","476"
"68408","A","182"
"68409","A","66"
"68410","A","24"
"68413","A","198"
"68415","A","96"
"68420","A","315"
"68421","A","317"
"68423","A","177"
"68425","A","169"
"68435","A","465"
"68438","A","204"
"68442","A","46"
"68444","A","133"
"68445","A","304"
"68447","A","285"
"68449","A","49"
"68452","A","346"
"68454","A","239"
"68462","A","339"
"68463","A","349"
"68464","A","108"
"68465","A","442"
"68466","A","16"
"68471","A","218"
"68472","A","197"
"68482","A","488"
"68484","A","251"
"68491","A","80"
"68495","A","439"
"68496","A","305"
"68503","A","191"
"68506","A","364"
"68510","A","28"
"68511","A","159"
"68516","A","158"
"68517","A","89"
"68519","A","38"
"68520","A","298"
"68523","A","414"
"68524","A","154"
"68528","A","339"
"68536","A","451"
"68540","A","416"
"68542","A","134"
"68545","A","123"
"68547","A","229"
"68548","A","146"
"68551","A","462"
"68552","A","86"
"68559","A","29"
"68565","A","63"
"68570","A","161"
"68573","A","57"
"68575","A","24"
"68578","A","338"
"68583","A","171"
"68584","A","123"
"68598","A","54"
"68604","A","457"
"68607","A","412"
"68608","A","244"
"68616","A","414"
"68618","A","352"
"68622","A","296"
"68628","A","454"
"68634","A","350"
"68635","A","305"
"68638","A","365"
"68639","A","317"
"68640","A","254"
"68643","A","95"
"68648","A","201"
"68652","A","488"
"68671","A","445"
"68673","A","61"
"68678","A","166"
"68679","A","362"
"68686","A","493"
"68689","A","258"
"68690","A","177"
"68697","A","151"
"68713","A","238"
"68722","A","293"
"68727","A","288"
"68730","A","304"
"68732","A","86"
"68737","A","381"
"68739","A","24"
"68743","A","303"
"68744","A","250"
"68748","A","479"
"68754","A","87"
"68757","A","159"
"68759","A","14"
"68762","A","442"
"68763","A","398"
"68766","A","140"
"68767","A","18"
"68768","A","402"
"68769","A","163"
"68773","A","169"
"68778","A","80"
"68782","A","240"
"68785","A","228"
"68787","A","150"
"68804","A","13"
"68831","A","51"
"68834","A","208"
"68836","A","100"
"68841","A","92"
"68854","A","88"
"68855","A","206"
"68856","A","137"
"68857","A","402"
"68861","A","147"
"68862","A","125"
"68871","A","254"
"68879","A","424"
"68883","A","314"
"68899","A","413"
"68900","A","472"
"68905","A","425"
"68907","A","473"
"68912","A","82"
"68915","A","175"
"68926","A","250"
"68935","A","51"
"68940","A","230"
"68949","A","168"
"68951","A","70"
"68957","A","48"
"68968","A","442"
"68981","A","178"
"68982","A","84"
"68985","A","186"
"68993","A","388"
"68994","A","357"
"68995","A","234"
"69002","A","21"
"69012","A","132"
"69015","A","344"
"69018","A","322"
"69021","A","337"
"69044","A","371"
"69047","A","130"
"69050","A","78"
"69052","A","405"
"69054","A","49"
"69056","A","334"
"69058","A","316"
"69072","A","402"
"69073","A","124"
"69075","A","107"
"69077","A","117"
"69080","A","280"
"69084","A","423"
"69085","A","25"
"69086","A","335"
"69090","A","233"
"69096","A","235"
"69097","A","371"
"69107","A","472"
"69113","A","282"
"69118","A","253"
"69119","A","153"
"69120","A","312"
"69125","A","495"
"69129","A","476"
"69132","A","253"
"69142","A","252"
"69150","A","436"
"69151","A","124"
"69166","A","157"
"69168","A","32"
"69172","A","489"
"69175","A","203"
"69177","A","409"
"69185","A","52"
"69187","A","333"
"69189","A","123"
"69190","A","378"
"69202","A","458"
"69204","A","467"
"69212","A","265"
"69214","A","436"
"69218","A","386"
"69223","A","453"
"69228","A","499"
"69231","A","138"
"69232","A","95"
"69238","A","425"
"69243","A","363"
"69247","A","197"
"69249","A","365"
"69252","A","66"
"69253","A","24"
"69255","A","218"
"69258","A","486"
"69259","A","225"
"69261","A","24"
"69278","A","326"
"69287","A","456"
"69288","A","184"
"69289","A","432"
"69290","A","479"
"69291","A","383"
"69295","A","101"
"69300","A","411"
"69306","A","34"
"69310","A","75"
"69317","A","92"
"69319","A","468"
"69324","A","335"
"69331","A","251"
"69333","A","438"
"69337","A","301"
"69339","A","291"
"69344","A","73"
"69350","A","484"
"69355","A","468"
"69357","A","467"
"69359","A","165"
"69360","A","136"
"69361","A","19"
"69365","A","24"
"69369","A","254"
"69372","A","96"
"69374","A","498"
"69382","A","411"
"69386","A","111"
"69387","A","58"
"69388","A","225"
"69391","A","106"
"69398","A","34"
"69407","A","65"
"69408","A","429"
"69410","A","107"
"69411","A","68"
"69412","A","490"
"69418","A","85"
"69419","A","204"
"69426","A","334"
"69427","A","160"
"69432","A","480"
